Roll No,Name,Dept,Email,Phone,Branch,Program
21A91A0502_2213,Jane Smith_9914,ECE_6977,jane.smith@example.com_4799,8765432149,Electronics_9238,B.Tech_5594
21A91A0401_3006,Mike Johnson_5454,ME_5691,mike.j@example.com_9660,7654321143,Mechanical_5745,M.Tech_3250
21A91A1205_2853,David Brown_3189,IT_1391,david.b@example.com_6849,9988776712,Information Tech_4614,B.Tech_3729
21A91A0401_4101,Mike Johnson_9755,ME_8700,mike.j@example.com_4519,7654321188,Mechanical_5603,M.Tech_8790
21A91A1205_7972,David Brown_5610,IT_1657,david.b@example.com_7821,9988776671,Information Tech_6251,B.Tech_4558
22A95A0101_1394,Sarah Wilson_1869,CE_3904,sarah.w@example.com_1957,6543211064,Civil_2044,B.Tech_6798
22A95A0101_7499,Sarah Wilson_6004,CE_4517,sarah.w@example.com_3831,6543211020,Civil_9787,B.Tech_1237
21A91A0502_7823,Jane Smith_9875,ECE_2176,jane.smith@example.com_1203,8765432191,Electronics_9450,B.Tech_9695
21A91A0501_7900,John Doe_8503,CSE_5359,john.doe@example.com_6944,9876543286,Computer Science_8124,B.Tech_2736
21A91A0502_6827,Jane Smith_9418,ECE_7072,jane.smith@example.com_5359,8765432186,Electronics_9045,B.Tech_1364
21A91A0501_4436,John Doe_1396,CSE_2031,john.doe@example.com_5195,9876543298,Computer Science_3791,B.Tech_3861
21A91A1205_2181,David Brown_7871,IT_6809,david.b@example.com_1459,9988776743,Information Tech_5729,B.Tech_3565
21A91A0502_7431,Jane Smith_1701,ECE_6762,jane.smith@example.com_4499,8765432161,Electronics_2963,B.Tech_7668
21A91A0501_8246,John Doe_3056,CSE_5218,john.doe@example.com_5299,9876543280,Computer Science_4320,B.Tech_3029
21A91A0401_6129,Mike Johnson_3151,ME_5117,mike.j@example.com_4272,7654321160,Mechanical_4944,M.Tech_1299
21A91A0501_4216,John Doe_7227,CSE_7994,john.doe@example.com_5718,9876543285,Computer Science_6797,B.Tech_5053
21A91A0401_4083,Mike Johnson_5168,ME_6938,mike.j@example.com_1414,7654321193,Mechanical_6643,M.Tech_1023
21A91A0501_4109,John Doe_7742,CSE_1223,john.doe@example.com_9817,9876543219,Computer Science_1948,B.Tech_1282
21A91A0501_9875,John Doe_3310,CSE_3422,john.doe@example.com_2726,9876543238,Computer Science_3469,B.Tech_7348
22A95A0101_9977,Sarah Wilson_9970,CE_6153,sarah.w@example.com_6812,6543211016,Civil_2812,B.Tech_8182
21A91A1205_4181,David Brown_9363,IT_3467,david.b@example.com_9315,9988776690,Information Tech_7689,B.Tech_6072
21A91A1205_9368,David Brown_6578,IT_5439,david.b@example.com_1253,9988776742,Information Tech_9028,B.Tech_2492
21A91A0502_9783,Jane Smith_9911,ECE_6325,jane.smith@example.com_6354,8765432162,Electronics_3047,B.Tech_5276
21A91A0502_2122,Jane Smith_4909,ECE_4348,jane.smith@example.com_9438,8765432155,Electronics_1484,B.Tech_5959
21A91A0401_3040,Mike Johnson_3580,ME_1857,mike.j@example.com_4807,7654321152,Mechanical_9807,M.Tech_1651
21A91A0401_9604,Mike Johnson_9353,ME_7193,mike.j@example.com_6778,7654321114,Mechanical_8551,M.Tech_3263
22A95A0101_2343,Sarah Wilson_3465,CE_4253,sarah.w@example.com_3280,6543211072,Civil_7777,B.Tech_7727
21A91A0501_2173,John Doe_2487,CSE_9926,john.doe@example.com_8073,9876543250,Computer Science_6842,B.Tech_5854
21A91A0401_2434,Mike Johnson_5389,ME_3905,mike.j@example.com_7372,7654321169,Mechanical_9974,M.Tech_3542
21A91A1205_4596,David Brown_8818,IT_8779,david.b@example.com_3408,9988776749,Information Tech_9628,B.Tech_7520
22A95A0101_8954,Sarah Wilson_1484,CE_7749,sarah.w@example.com_4417,6543211046,Civil_3724,B.Tech_5309
22A95A0101_1730,Sarah Wilson_2906,CE_9256,sarah.w@example.com_8141,6543211037,Civil_3259,B.Tech_5342
21A91A1205_8038,David Brown_2774,IT_1144,david.b@example.com_7246,9988776687,Information Tech_5235,B.Tech_2941
22A95A0101_4357,Sarah Wilson_3658,CE_8025,sarah.w@example.com_8809,6543211040,Civil_9790,B.Tech_3466
21A91A0501_7397,John Doe_9237,CSE_8099,john.doe@example.com_1599,9876543262,Computer Science_5585,B.Tech_1529
21A91A0502_3358,Jane Smith_2709,ECE_4401,jane.smith@example.com_7336,8765432127,Electronics_3990,B.Tech_2143
21A91A0501_1652,John Doe_4505,CSE_5850,john.doe@example.com_9693,9876543241,Computer Science_2620,B.Tech_4439
22A95A0101_5926,Sarah Wilson_1695,CE_5532,sarah.w@example.com_4982,6543211041,Civil_3170,B.Tech_3077
21A91A0401_7881,Mike Johnson_1864,ME_9994,mike.j@example.com_4276,7654321115,Mechanical_3296,M.Tech_1459
21A91A0401_6693,Mike Johnson_3689,ME_3853,mike.j@example.com_6357,7654321139,Mechanical_1590,M.Tech_1085
21A91A0501_3489,John Doe_2480,CSE_8686,john.doe@example.com_4850,9876543283,Computer Science_7709,B.Tech_4271
21A91A1205_1201,David Brown_6716,IT_1898,david.b@example.com_2875,9988776753,Information Tech_6118,B.Tech_9636
22A95A0101_7829,Sarah Wilson_9109,CE_5405,sarah.w@example.com_7060,6543211075,Civil_8640,B.Tech_2641
22A95A0101_2842,Sarah Wilson_3841,CE_1007,sarah.w@example.com_2534,6543211030,Civil_2033,B.Tech_6301
21A91A0401_8403,Mike Johnson_9406,ME_5741,mike.j@example.com_5659,7654321183,Mechanical_6458,M.Tech_5719
21A91A0401_9201,Mike Johnson_9925,ME_5656,mike.j@example.com_9258,7654321141,Mechanical_5382,M.Tech_9745
21A91A1205_7982,David Brown_2865,IT_8675,david.b@example.com_6854,9988776726,Information Tech_4784,B.Tech_1418
21A91A1205_8562,David Brown_3181,IT_1975,david.b@example.com_2387,9988776748,Information Tech_3421,B.Tech_8428
21A91A1205_2568,David Brown_5956,IT_5900,david.b@example.com_2953,9988776681,Information Tech_4205,B.Tech_9193
21A91A1205_1697,David Brown_8335,IT_2030,david.b@example.com_9133,9988776683,Information Tech_5658,B.Tech_4007
22A95A0101_3914,Sarah Wilson_2482,CE_1738,sarah.w@example.com_5866,6543211039,Civil_6977,B.Tech_9729
21A91A1205_5318,David Brown_1762,IT_3961,david.b@example.com_7799,9988776710,Information Tech_7284,B.Tech_7864
21A91A0401_6821,Mike Johnson_3168,ME_4136,mike.j@example.com_5417,7654321168,Mechanical_1805,M.Tech_3300
22A95A0101_4407,Sarah Wilson_4080,CE_3646,sarah.w@example.com_9219,6543211083,Civil_2625,B.Tech_3942
21A91A0501_2932,John Doe_3513,CSE_2130,john.doe@example.com_4175,9876543244,Computer Science_3108,B.Tech_5383
21A91A1205_1056,David Brown_6922,IT_2434,david.b@example.com_3190,9988776686,Information Tech_4218,B.Tech_5676
21A91A0501_5821,John Doe_3114,CSE_2853,john.doe@example.com_3610,9876543258,Computer Science_6883,B.Tech_1159
21A91A1205_5370,David Brown_3779,IT_9669,david.b@example.com_7306,9988776695,Information Tech_8094,B.Tech_5901
21A91A0401_5475,Mike Johnson_6554,ME_9011,mike.j@example.com_3350,7654321183,Mechanical_9995,M.Tech_7282
22A95A0101_4838,Sarah Wilson_3429,CE_7160,sarah.w@example.com_1157,6543211049,Civil_2036,B.Tech_1361
21A91A0501_6675,John Doe_4551,CSE_7182,john.doe@example.com_6551,9876543249,Computer Science_7677,B.Tech_9722
21A91A0401_1153,Mike Johnson_6118,ME_2418,mike.j@example.com_3218,7654321118,Mechanical_8417,M.Tech_7143
21A91A1205_2624,David Brown_3624,IT_6884,david.b@example.com_1359,9988776676,Information Tech_3537,B.Tech_9671
21A91A1205_1881,David Brown_4425,IT_2295,david.b@example.com_3678,9988776740,Information Tech_8287,B.Tech_5373
21A91A0501_4172,John Doe_1492,CSE_7258,john.doe@example.com_7380,9876543229,Computer Science_9030,B.Tech_3692
21A91A0401_5555,Mike Johnson_9839,ME_2491,mike.j@example.com_7650,7654321129,Mechanical_8587,M.Tech_7359
21A91A0502_3185,Jane Smith_4789,ECE_2944,jane.smith@example.com_3528,8765432137,Electronics_6277,B.Tech_8365
21A91A0502_2945,Jane Smith_2479,ECE_5532,jane.smith@example.com_2670,8765432166,Electronics_3188,B.Tech_6739
22A95A0101_2445,Sarah Wilson_2254,CE_2649,sarah.w@example.com_2332,6543211042,Civil_9853,B.Tech_9376
22A95A0101_9219,Sarah Wilson_9761,CE_5208,sarah.w@example.com_3778,6543211004,Civil_4733,B.Tech_9560
21A91A0501_8170,John Doe_3305,CSE_2696,john.doe@example.com_7908,9876543230,Computer Science_3937,B.Tech_4291
21A91A0501_7636,John Doe_7524,CSE_2673,john.doe@example.com_3809,9876543281,Computer Science_6752,B.Tech_8457
21A91A0502_5835,Jane Smith_9185,ECE_7116,jane.smith@example.com_6082,8765432116,Electronics_4119,B.Tech_9825
22A95A0101_4608,Sarah Wilson_2376,CE_9657,sarah.w@example.com_5337,6543211080,Civil_1856,B.Tech_2575
21A91A0501_9665,John Doe_2116,CSE_3814,john.doe@example.com_2364,9876543286,Computer Science_5379,B.Tech_2946
21A91A0502_1460,Jane Smith_6269,ECE_7116,jane.smith@example.com_9363,8765432206,Electronics_1933,B.Tech_7121
21A91A0502_4123,Jane Smith_5387,ECE_2527,jane.smith@example.com_4740,8765432181,Electronics_3370,B.Tech_2420
21A91A0501_1731,John Doe_2824,CSE_9367,john.doe@example.com_9696,9876543248,Computer Science_5939,B.Tech_9555
21A91A1205_8112,David Brown_3578,IT_4077,david.b@example.com_2837,9988776727,Information Tech_2532,B.Tech_4725
21A91A0401_5092,Mike Johnson_4631,ME_4453,mike.j@example.com_1122,7654321111,Mechanical_2238,M.Tech_6252
22A95A0101_4891,Sarah Wilson_7441,CE_2680,sarah.w@example.com_3674,6543211074,Civil_3659,B.Tech_9116
21A91A0502_4001,Jane Smith_7798,ECE_4758,jane.smith@example.com_9789,8765432167,Electronics_2600,B.Tech_7641
21A91A0502_3307,Jane Smith_2287,ECE_6138,jane.smith@example.com_6365,8765432163,Electronics_8594,B.Tech_9682
21A91A0501_5466,John Doe_5220,CSE_7230,john.doe@example.com_3720,9876543281,Computer Science_9900,B.Tech_7537
21A91A0401_5981,Mike Johnson_9519,ME_6264,mike.j@example.com_3511,7654321136,Mechanical_6560,M.Tech_3702
21A91A1205_8449,David Brown_4373,IT_4866,david.b@example.com_7491,9988776685,Information Tech_6244,B.Tech_7867
21A91A0401_6409,Mike Johnson_5241,ME_4449,mike.j@example.com_9497,7654321160,Mechanical_1759,M.Tech_7216
22A95A0101_7890,Sarah Wilson_9663,CE_6291,sarah.w@example.com_9925,6543211050,Civil_8981,B.Tech_2819
21A91A1205_2961,David Brown_4537,IT_8450,david.b@example.com_9851,9988776722,Information Tech_3730,B.Tech_5836
22A95A0101_7829,Sarah Wilson_3530,CE_1080,sarah.w@example.com_2901,6543211034,Civil_5771,B.Tech_9243
21A91A1205_2966,David Brown_2317,IT_8972,david.b@example.com_6990,9988776727,Information Tech_3939,B.Tech_6432
21A91A0501_8695,John Doe_4279,CSE_8734,john.doe@example.com_6587,9876543305,Computer Science_4968,B.Tech_6304
22A95A0101_1672,Sarah Wilson_6306,CE_9742,sarah.w@example.com_5757,6543210997,Civil_5865,B.Tech_3347
21A91A0502_3101,Jane Smith_1295,ECE_1879,jane.smith@example.com_4907,8765432125,Electronics_9363,B.Tech_7488
21A91A0501_1064,John Doe_9878,CSE_1929,john.doe@example.com_7806,9876543225,Computer Science_3934,B.Tech_2505
21A91A0401_8100,Mike Johnson_8272,ME_1226,mike.j@example.com_7752,7654321122,Mechanical_3541,M.Tech_1858
21A91A0501_6943,John Doe_6881,CSE_4095,john.doe@example.com_3650,9876543217,Computer Science_1330,B.Tech_7950
22A95A0101_5104,Sarah Wilson_9146,CE_6368,sarah.w@example.com_7889,6543211030,Civil_4056,B.Tech_5348
22A95A0101_6639,Sarah Wilson_3102,CE_8042,sarah.w@example.com_5103,6543211058,Civil_6531,B.Tech_9391
22A95A0101_8009,Sarah Wilson_5541,CE_4016,sarah.w@example.com_3612,6543211082,Civil_5779,B.Tech_6309
21A91A0502_5672,Jane Smith_2549,ECE_4170,jane.smith@example.com_7102,8765432179,Electronics_2644,B.Tech_1228
21A91A1205_6926,David Brown_4750,IT_9165,david.b@example.com_1499,9988776702,Information Tech_5572,B.Tech_9619
21A91A0401_7321,Mike Johnson_6441,ME_5250,mike.j@example.com_1823,7654321121,Mechanical_6190,M.Tech_4877
22A95A0101_8456,Sarah Wilson_5899,CE_4038,sarah.w@example.com_4367,6543211017,Civil_2980,B.Tech_3093
21A91A1205_7388,David Brown_3845,IT_7332,david.b@example.com_8785,9988776713,Information Tech_7912,B.Tech_7698
21A91A0401_6438,Mike Johnson_7633,ME_2004,mike.j@example.com_7444,7654321190,Mechanical_9107,M.Tech_9811
21A91A0501_6207,John Doe_3720,CSE_8578,john.doe@example.com_4284,9876543278,Computer Science_7682,B.Tech_1877
21A91A0502_5089,Jane Smith_3368,ECE_1206,jane.smith@example.com_6985,8765432160,Electronics_1575,B.Tech_8709
21A91A0502_2934,Jane Smith_1928,ECE_7944,jane.smith@example.com_4062,8765432192,Electronics_2353,B.Tech_5139
21A91A0502_9006,Jane Smith_4425,ECE_8689,jane.smith@example.com_8526,8765432140,Electronics_9481,B.Tech_4383
21A91A0501_4316,John Doe_6428,CSE_1703,john.doe@example.com_1817,9876543271,Computer Science_2917,B.Tech_3620
21A91A1205_5538,David Brown_6463,IT_9201,david.b@example.com_4865,9988776700,Information Tech_3735,B.Tech_2316
21A91A0502_7065,Jane Smith_8349,ECE_2651,jane.smith@example.com_9582,8765432155,Electronics_5885,B.Tech_7297
21A91A0502_3562,Jane Smith_6585,ECE_6217,jane.smith@example.com_8741,8765432191,Electronics_7237,B.Tech_1676
21A91A0501_2643,John Doe_6501,CSE_1627,john.doe@example.com_7953,9876543251,Computer Science_9586,B.Tech_1455
21A91A0502_3764,Jane Smith_2300,ECE_9484,jane.smith@example.com_6035,8765432137,Electronics_4557,B.Tech_5583
21A91A1205_9264,David Brown_6622,IT_8145,david.b@example.com_8592,9988776753,Information Tech_5339,B.Tech_8961
22A95A0101_1267,Sarah Wilson_5796,CE_9258,sarah.w@example.com_3483,6543210993,Civil_3415,B.Tech_8471
21A91A0501_8568,John Doe_9399,CSE_2025,john.doe@example.com_2534,9876543308,Computer Science_5170,B.Tech_8560
21A91A0501_5208,John Doe_5781,CSE_5071,john.doe@example.com_7045,9876543309,Computer Science_9482,B.Tech_4037
21A91A1205_6720,David Brown_4078,IT_3585,david.b@example.com_9856,9988776674,Information Tech_1454,B.Tech_5749
22A95A0101_1530,Sarah Wilson_5978,CE_2517,sarah.w@example.com_1107,6543211073,Civil_1333,B.Tech_4565
21A91A1205_8545,David Brown_3446,IT_7894,david.b@example.com_4785,9988776731,Information Tech_3113,B.Tech_8893
21A91A0502_3591,Jane Smith_3860,ECE_1504,jane.smith@example.com_4191,8765432159,Electronics_7696,B.Tech_2897
21A91A1205_1082,David Brown_7499,IT_7295,david.b@example.com_6137,9988776729,Information Tech_8375,B.Tech_9544
21A91A0501_1841,John Doe_8101,CSE_1390,john.doe@example.com_1363,9876543241,Computer Science_1243,B.Tech_3363
22A95A0101_2744,Sarah Wilson_2467,CE_7911,sarah.w@example.com_9068,6543211083,Civil_3714,B.Tech_5112
21A91A1205_1918,David Brown_5643,IT_2035,david.b@example.com_9742,9988776715,Information Tech_4808,B.Tech_2672
22A95A0101_6747,Sarah Wilson_4306,CE_1936,sarah.w@example.com_9044,6543211085,Civil_1769,B.Tech_4334
21A91A0501_2427,John Doe_5710,CSE_4224,john.doe@example.com_8150,9876543224,Computer Science_8387,B.Tech_2792
21A91A0502_2910,Jane Smith_7731,ECE_9718,jane.smith@example.com_2501,8765432166,Electronics_2131,B.Tech_2407
21A91A1205_9732,David Brown_7732,IT_4405,david.b@example.com_2601,9988776660,Information Tech_8626,B.Tech_8083
22A95A0101_3745,Sarah Wilson_8821,CE_9992,sarah.w@example.com_7536,6543211080,Civil_9542,B.Tech_6169
21A91A0401_4987,Mike Johnson_8378,ME_7570,mike.j@example.com_9320,7654321134,Mechanical_4060,M.Tech_3927
21A91A0401_4057,Mike Johnson_6756,ME_2347,mike.j@example.com_4671,7654321143,Mechanical_4058,M.Tech_5479
21A91A1205_8015,David Brown_4853,IT_8501,david.b@example.com_3085,9988776742,Information Tech_5897,B.Tech_9927
21A91A0501_4391,John Doe_7363,CSE_6132,john.doe@example.com_6130,9876543294,Computer Science_5080,B.Tech_8821
21A91A1205_4269,David Brown_2932,IT_8651,david.b@example.com_8840,9988776754,Information Tech_9315,B.Tech_5233
21A91A0502_7609,Jane Smith_8824,ECE_4454,jane.smith@example.com_8272,8765432125,Electronics_5930,B.Tech_6670
22A95A0101_6010,Sarah Wilson_8537,CE_2810,sarah.w@example.com_3603,6543211036,Civil_2507,B.Tech_2124
21A91A0502_1726,Jane Smith_9420,ECE_3221,jane.smith@example.com_1280,8765432174,Electronics_4869,B.Tech_5342
21A91A0502_5055,Jane Smith_2201,ECE_4089,jane.smith@example.com_5993,8765432144,Electronics_6881,B.Tech_9263
21A91A0501_2790,John Doe_6269,CSE_9907,john.doe@example.com_7047,9876543264,Computer Science_7789,B.Tech_4408
21A91A1205_4672,David Brown_7266,IT_5108,david.b@example.com_6162,9988776709,Information Tech_6729,B.Tech_7288
22A95A0101_2439,Sarah Wilson_5844,CE_4653,sarah.w@example.com_8657,6543211038,Civil_9035,B.Tech_9739
21A91A1205_3858,David Brown_5104,IT_7678,david.b@example.com_6731,9988776664,Information Tech_5111,B.Tech_1620
22A95A0101_2766,Sarah Wilson_9779,CE_9813,sarah.w@example.com_2785,6543211045,Civil_8857,B.Tech_4240
21A91A0401_9264,Mike Johnson_4270,ME_3084,mike.j@example.com_1991,7654321122,Mechanical_9456,M.Tech_3534
21A91A1205_8040,David Brown_4629,IT_4347,david.b@example.com_1181,9988776700,Information Tech_3766,B.Tech_6933
22A95A0101_7402,Sarah Wilson_5520,CE_3146,sarah.w@example.com_5848,6543211059,Civil_9048,B.Tech_2167
21A91A1205_6262,David Brown_7148,IT_9308,david.b@example.com_7724,9988776683,Information Tech_2448,B.Tech_1018
22A95A0101_5945,Sarah Wilson_2800,CE_8642,sarah.w@example.com_9208,6543210994,Civil_7783,B.Tech_4192
21A91A1205_4601,David Brown_2258,IT_4211,david.b@example.com_8950,9988776719,Information Tech_4989,B.Tech_5032
21A91A1205_2402,David Brown_3709,IT_5437,david.b@example.com_1032,9988776693,Information Tech_7531,B.Tech_9026
22A95A0101_3143,Sarah Wilson_2559,CE_6313,sarah.w@example.com_6769,6543211039,Civil_7281,B.Tech_8287
21A91A1205_7755,David Brown_1601,IT_6820,david.b@example.com_1860,9988776681,Information Tech_8756,B.Tech_4286
21A91A0401_7354,Mike Johnson_7524,ME_5013,mike.j@example.com_1190,7654321168,Mechanical_1227,M.Tech_1295
21A91A0401_7323,Mike Johnson_5123,ME_6276,mike.j@example.com_6714,7654321176,Mechanical_7368,M.Tech_7586
21A91A1205_2309,David Brown_3694,IT_6786,david.b@example.com_5896,9988776730,Information Tech_6727,B.Tech_6888
21A91A0501_9139,John Doe_1752,CSE_6552,john.doe@example.com_5332,9876543237,Computer Science_3610,B.Tech_1132
21A91A0502_9883,Jane Smith_9829,ECE_7403,jane.smith@example.com_2801,8765432146,Electronics_3919,B.Tech_2608
21A91A0502_4482,Jane Smith_9590,ECE_5364,jane.smith@example.com_3500,8765432140,Electronics_3321,B.Tech_6553
21A91A0501_9012,John Doe_5106,CSE_7338,john.doe@example.com_4438,9876543219,Computer Science_5562,B.Tech_1409
21A91A0401_2397,Mike Johnson_1618,ME_9993,mike.j@example.com_6253,7654321106,Mechanical_6159,M.Tech_1985
21A91A0401_5921,Mike Johnson_8518,ME_6775,mike.j@example.com_6200,7654321138,Mechanical_3137,M.Tech_6470
21A91A1205_7631,David Brown_3808,IT_1637,david.b@example.com_6068,9988776703,Information Tech_1990,B.Tech_5224
21A91A0501_7880,John Doe_3193,CSE_4189,john.doe@example.com_4456,9876543261,Computer Science_2821,B.Tech_4955
21A91A0502_6826,Jane Smith_3802,ECE_8232,jane.smith@example.com_4677,8765432169,Electronics_9510,B.Tech_3064
21A91A0502_2256,Jane Smith_6551,ECE_8969,jane.smith@example.com_3521,8765432124,Electronics_6407,B.Tech_4601
21A91A0501_4174,John Doe_2872,CSE_9220,john.doe@example.com_5275,9876543227,Computer Science_8696,B.Tech_7753
21A91A0502_4256,Jane Smith_9270,ECE_3312,jane.smith@example.com_3391,8765432182,Electronics_7239,B.Tech_8341
21A91A1205_8629,David Brown_2486,IT_5999,david.b@example.com_5563,9988776722,Information Tech_1545,B.Tech_9025
22A95A0101_7981,Sarah Wilson_1127,CE_9022,sarah.w@example.com_9621,6543211031,Civil_7601,B.Tech_1705
21A91A0501_7228,John Doe_4067,CSE_4986,john.doe@example.com_5441,9876543267,Computer Science_9703,B.Tech_1423
22A95A0101_7128,Sarah Wilson_5058,CE_9561,sarah.w@example.com_5090,6543211072,Civil_2827,B.Tech_6894
21A91A1205_9177,David Brown_5849,IT_3798,david.b@example.com_4281,9988776719,Information Tech_2914,B.Tech_7219
21A91A0501_5178,John Doe_2904,CSE_1918,john.doe@example.com_3198,9876543289,Computer Science_9628,B.Tech_8358
21A91A0502_9417,Jane Smith_3634,ECE_8506,jane.smith@example.com_6535,8765432116,Electronics_5569,B.Tech_4312
22A95A0101_3848,Sarah Wilson_3758,CE_2463,sarah.w@example.com_9875,6543211032,Civil_7166,B.Tech_4008
22A95A0101_7238,Sarah Wilson_3755,CE_7023,sarah.w@example.com_9836,6543210997,Civil_7281,B.Tech_7083
21A91A0502_3744,Jane Smith_3706,ECE_1902,jane.smith@example.com_4019,8765432206,Electronics_5881,B.Tech_5694
21A91A0401_7606,Mike Johnson_1142,ME_4843,mike.j@example.com_9544,7654321197,Mechanical_2444,M.Tech_5374
21A91A1205_3874,David Brown_5252,IT_6197,david.b@example.com_3086,9988776744,Information Tech_4123,B.Tech_7736
21A91A0501_8665,John Doe_2995,CSE_2714,john.doe@example.com_6691,9876543231,Computer Science_5669,B.Tech_9340
22A95A0101_7455,Sarah Wilson_7290,CE_9482,sarah.w@example.com_1314,6543211043,Civil_8273,B.Tech_3868
21A91A1205_6615,David Brown_9699,IT_1305,david.b@example.com_8347,9988776690,Information Tech_2930,B.Tech_3339
21A91A1205_3729,David Brown_3495,IT_1820,david.b@example.com_7488,9988776715,Information Tech_9662,B.Tech_1454
21A91A0401_7658,Mike Johnson_4141,ME_2713,mike.j@example.com_5512,7654321178,Mechanical_3274,M.Tech_8054
21A91A0501_3570,John Doe_4486,CSE_5502,john.doe@example.com_2745,9876543291,Computer Science_1088,B.Tech_9078
